File,Start Line,End Line,Api,Type,Tips
pyabsa\core\atepc\models\lcf_atepc.py,97,97,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc.py,99,99,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc.py,102,102,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc.py,104,104,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc.py,107,107,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc.py,108,108,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc.py,109,109,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,29,29,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_nn.Dropout"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,32,32,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,33,33,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,36,36,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,46,46,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,54,54,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,76,76,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,76,76,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,90,90,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,90,90,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,100,100,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,102,102,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,105,105,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,107,107,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,110,110,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,111,111,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\lcf_atepc_large.py,112,112,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\models\lcf_template_atepc.py,23,23,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_nn.Dropout"" by x2mindspore."
pyabsa\core\atepc\models\lcf_template_atepc.py,33,33,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\models\lcf_template_atepc.py,41,41,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,37,37,torch.optim.Adadelta,SUPPORTED,"The corresponding api of ""torch.optim.Adadelta"" is ""mindspore.ops.ApplyAdadelta"", will be converted to ""optim_register.adadelta"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,38,38,torch.optim.Adagrad,SUPPORTED,"The corresponding api of ""torch.optim.Adagrad"" is ""mindspore.nn.Adagrad"", will be converted to ""optim_register.adagrad"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,39,39,torch.optim.Adam,SUPPORTED,"The corresponding api of ""torch.optim.Adam"" is ""mindspore.nn.Adam"", will be converted to ""optim_register.adam"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,40,40,torch.optim.Adamax,SUPPORTED,"The corresponding api of ""torch.optim.Adamax"" is ""mindspore.ops.ApplyAdaMax"", will be converted to ""optim_register.adamax"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,41,41,torch.optim.ASGD,SUPPORTED,"""torch.optim.ASGD"" has no corresponding api in MindSpore, will be converted to adapted api ""optim_register.asgd"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,42,42,torch.optim.RMSprop,SUPPORTED,"The corresponding api of ""torch.optim.RMSprop"" is ""mindspore.nn.RMSProp"", will be converted to ""optim_register.rmsprop"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,43,43,torch.optim.SGD,SUPPORTED,"The corresponding api of ""torch.optim.SGD"" is ""mindspore.nn.SGD"", will be converted to ""optim_register.sgd"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,44,44,torch.optim.AdamW,SUPPORTED,"The corresponding api of ""torch.optim.AdamW"" is ""mindspore.nn.AdamWeightDecay"", will be converted to ""optim_register.adamw"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,96,96,torch.manual_seed,SUPPORTED,"""torch.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,239,239,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,239,239,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,240,240,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,240,240,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,241,241,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,241,241,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,242,242,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,242,242,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,243,243,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,243,243,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,244,244,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,244,244,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,245,245,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,245,245,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,251,251,torch.utils.data.SequentialSampler,SUPPORTED,"The corresponding api of ""torch.utils.data.SequentialSampler"" is ""mindspore.dataset.SequentialSampler"", will be converted to ""x2ms_datasets.SequentialSampler"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,274,274,torch.argmax,SUPPORTED,"The corresponding api of ""torch.argmax"" is ""mindspore.ops.Argmax"", will be converted to ""x2ms_adapter.argmax"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,274,274,torch.nn.functional.log_softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.log_softmax"" is ""mindspore.nn.LogSoftmax"", will be converted to ""x2ms_adapter.nn_functional.log_softmax"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,320,320,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,320,320,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,321,321,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,321,321,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,322,322,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,322,322,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,323,323,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,323,323,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,324,324,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,324,324,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,325,325,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,325,325,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,326,326,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,326,326,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,327,327,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,327,327,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,335,335,torch.utils.data.SequentialSampler,SUPPORTED,"The corresponding api of ""torch.utils.data.SequentialSampler"" is ""mindspore.dataset.SequentialSampler"", will be converted to ""x2ms_datasets.SequentialSampler"" by x2mindspore."
pyabsa\core\atepc\prediction\aspect_extractor.py,373,373,torch.argmax,SUPPORTED,"The corresponding api of ""torch.argmax"" is ""mindspore.ops.Argmax"", will be converted to ""x2ms_adapter.argmax"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,46,46,torch.manual_seed,SUPPORTED,"""torch.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,47,47,torch.cuda.manual_seed,SUPPORTED,"""torch.cuda.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,53,53,torch.optim.Adam,SUPPORTED,"The corresponding api of ""torch.optim.Adam"" is ""mindspore.nn.Adam"", will be converted to ""optim_register.adam"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,54,54,torch.optim.AdamW,SUPPORTED,"The corresponding api of ""torch.optim.AdamW"" is ""mindspore.nn.AdamWeightDecay"", will be converted to ""optim_register.adamw"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,70,70,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,70,70,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,71,71,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,71,71,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,72,72,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,72,72,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,73,73,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,73,73,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,74,74,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,74,74,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,75,75,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,75,75,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,76,76,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,76,76,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,77,77,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,77,77,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,78,78,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,78,78,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,83,83,torch.utils.data.SequentialSampler,SUPPORTED,"The corresponding api of ""torch.utils.data.SequentialSampler"" is ""mindspore.dataset.SequentialSampler"", will be converted to ""x2ms_datasets.SequentialSampler"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,90,90,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,90,90,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,91,91,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,91,91,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,92,92,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,92,92,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,93,93,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,93,93,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,94,94,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,94,94,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,95,95,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,95,95,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,96,96,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,96,96,torch.long,SUPPORTED,"""torch.long"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.int64"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,97,97,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,97,97,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,98,98,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,98,98,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,103,103,torch.utils.data.RandomSampler,SUPPORTED,"The corresponding api of ""torch.utils.data.RandomSampler"" is ""mindspore.dataset.RandomSampler"", will be converted to ""x2ms_datasets.RandomSampler"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,298,298,torch.argmax,SUPPORTED,"The corresponding api of ""torch.argmax"" is ""mindspore.ops.Argmax"", will be converted to ""x2ms_adapter.argmax"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,305,305,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,306,306,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,311,311,torch.argmax,SUPPORTED,"The corresponding api of ""torch.argmax"" is ""mindspore.ops.Argmax"", will be converted to ""x2ms_adapter.argmax"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,311,311,torch.nn.functional.log_softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.log_softmax"" is ""mindspore.nn.LogSoftmax"", will be converted to ""x2ms_adapter.nn_functional.log_softmax"" by x2mindspore."
pyabsa\core\atepc\training\atepc_trainer.py,331,331,torch.argmax,SUPPORTED,"The corresponding api of ""torch.argmax"" is ""mindspore.ops.Argmax"", will be converted to ""x2ms_adapter.argmax"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,13,13,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,32,32,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,33,33,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,34,34,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,35,35,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_nn.Dropout"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,37,37,torch.nn.Parameter,SUPPORTED,"The corresponding api of ""torch.nn.Parameter"" is ""mindspore.Parameter"", will be converted to ""mindspore.Parameter"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,37,37,torch.Tensor,SUPPORTED,"The corresponding api of ""torch.Tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.Tensor"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,39,39,torch.nn.Parameter,SUPPORTED,"The corresponding api of ""torch.nn.Parameter"" is ""mindspore.Parameter"", will be converted to ""mindspore.Parameter"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,39,39,torch.Tensor,SUPPORTED,"The corresponding api of ""torch.Tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.Tensor"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,51,51,torch.unsqueeze,SUPPORTED,"The corresponding api of ""torch.unsqueeze"" is ""mindspore.ops.ExpandDims"", will be converted to ""x2ms_adapter.unsqueeze"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,53,53,torch.unsqueeze,SUPPORTED,"The corresponding api of ""torch.unsqueeze"" is ""mindspore.ops.ExpandDims"", will be converted to ""x2ms_adapter.unsqueeze"" by x2mindspore."
